studied_credits,num_of_prev_attempts,highest_education,avg_score,total_assessments,target
60,0,2,59.16666666666666,12.0,1
120,0,1,88.41666666666667,12.0,0
60,0,2,75.0,4.0,1
120,0,2,73.4,5.0,1
120,0,0,67.2,5.0,1
120,0,0,86.91666666666667,12.0,0
120,0,2,71.41666666666667,12.0,0
60,0,0,66.0,1.0,1
90,0,2,86.0,1.0,1
60,0,2,76.0,1.0,1
180,0,2,74.0,1.0,1
60,0,1,81.4375,16.0,1
120,0,0,75.66666666666667,12.0,0
150,0,0,52.5,6.0,1
150,0,0,76.18181818181819,11.0,1
120,0,0,84.25,12.0,0
60,0,0,66.33333333333333,3.0,1
90,0,0,0.0,0.0,1
60,0,2,83.58333333333333,12.0,0
60,0,1,81.16666666666667,12.0,0
120,0,2,81.5,2.0,1
60,0,2,71.25,12.0,0
60,0,2,69.33333333333333,3.0,1
60,0,2,69.0,2.0,1
60,0,2,71.75,12.0,0
60,0,2,74.53333333333333,15.0,0
60,0,0,79.21428571428571,14.0,0
60,0,2,68.14285714285714,7.0,1
120,0,0,80.83333333333333,12.0,0
120,0,2,69.16666666666667,12.0,0
120,0,2,74.25,12.0,1
120,0,2,82.16666666666667,12.0,0
60,0,1,78.05555555555556,18.0,0
120,0,2,33.0,1.0,1
60,0,0,89.75,12.0,0
120,0,3,84.41666666666667,12.0,0
90,0,0,70.33333333333333,3.0,1
60,0,2,0.0,0.0,1
90,0,0,0.0,0.0,1
90,0,2,86.0,6.0,1
90,0,0,77.15384615384616,13.0,0
60,0,2,0.0,4.0,1
60,0,0,74.0909090909091,11.0,0
90,0,0,77.3125,16.0,0
60,0,2,78.58333333333333,12.0,0
120,0,0,61.0,2.0,1
120,0,0,88.75,12.0,0
60,0,2,66.0,2.0,1
60,0,2,77.0,2.0,1
60,0,0,70.0,8.0,1
60,0,0,70.0,1.0,1
60,0,2,70.83333333333333,12.0,0
90,0,0,75.08333333333333,12.0,0
120,0,0,67.0,1.0,1
60,0,0,82.66666666666667,12.0,0
60,0,0,66.0,2.0,1
70,0,0,56.0,12.0,0
90,0,0,66.0,3.0,1
180,0,1,85.66666666666667,6.0,1
90,0,2,62.583333333333336,12.0,0
60,0,1,50.333333333333336,12.0,1
60,0,2,49.0,2.0,1
240,0,0,61.16666666666666,12.0,0
90,0,2,83.66666666666667,12.0,0
60,0,1,46.25,4.0,1
90,0,0,0.0,0.0,1
90,0,2,81.83333333333333,12.0,0
60,0,2,68.75,12.0,1
60,0,2,87.83333333333333,12.0,0
60,0,0,71.58333333333333,12.0,0
120,0,2,77.33333333333333,12.0,0
240,0,0,0.0,0.0,1
90,0,0,0.0,0.0,1
150,0,2,82.28571428571429,7.0,1
90,0,0,96.0,1.0,1
120,0,0,77.0,16.0,0
60,0,0,0.0,0.0,1
120,0,0,95.5,12.0,0
60,0,0,46.0,1.0,1
60,0,2,92.5,12.0,0
120,0,2,92.66666666666669,12.0,0
60,0,0,79.5,4.0,1
120,0,2,82.16666666666667,12.0,0
90,0,0,81.9375,16.0,0
60,0,0,78.08333333333333,12.0,0
120,0,2,78.0,2.0,1
60,0,2,74.66666666666667,12.0,0
120,0,0,84.0,1.0,1
60,0,2,62.0,1.0,1
60,0,2,88.83333333333333,12.0,0
60,0,2,77.16666666666667,12.0,0
60,0,2,55.083333333333336,12.0,1
120,0,0,0.0,0.0,1
180,0,2,68.5,8.0,1
60,0,0,0.0,0.0,1
90,0,2,87.25,12.0,0
60,0,2,46.0,2.0,1
60,0,0,0.0,0.0,1
120,0,0,87.08333333333333,12.0,0
150,0,2,87.0,4.0,1
60,0,0,0.0,0.0,1
120,0,2,88.0,1.0,1
90,0,2,68.0,2.0,1
120,0,2,0.0,0.0,1
60,0,0,62.70588235294117,17.0,0
120,0,0,71.41666666666667,12.0,0
60,0,2,76.92307692307692,13.0,0
120,0,0,52.2,5.0,1
120,0,0,74.08333333333333,12.0,0
240,0,2,66.0,2.0,1
60,0,2,72.0,1.0,1
120,0,0,73.75,12.0,0
60,0,0,0.0,0.0,1
120,0,2,0.0,0.0,1
60,0,0,73.75,12.0,0
120,0,2,79.58333333333333,12.0,0
120,0,2,79.0,1.0,1
150,0,0,81.0,2.0,1
60,0,2,0.0,0.0,1
90,0,0,62.0,1.0,1
60,0,2,81.41666666666667,12.0,0
60,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,0,82.58333333333333,12.0,0
120,0,0,65.18181818181819,11.0,0
60,0,2,82.16666666666667,12.0,0
60,0,2,67.75,12.0,0
90,0,2,80.0,2.0,1
60,0,2,66.0,1.0,1
60,0,2,79.33333333333333,12.0,0
60,0,2,0.0,0.0,1
240,0,0,48.6,5.0,1
90,0,0,76.16666666666667,12.0,0
60,0,0,94.38095238095238,21.0,0
90,0,0,65.0,1.0,1
90,0,0,58.0,2.0,1
60,0,0,84.41666666666667,12.0,0
60,0,0,82.95238095238095,21.0,0
90,0,2,0.0,0.0,1
60,0,0,71.33333333333333,12.0,0
60,0,0,0.0,0.0,1
60,0,2,81.25,12.0,0
60,0,1,79.0,2.0,1
120,0,0,91.42105263157896,19.0,0
60,0,2,74.66666666666667,12.0,0
120,0,1,93.61904761904762,21.0,0
60,0,2,77.08333333333333,12.0,0
60,0,2,82.0,2.0,1
120,0,2,78.41666666666667,12.0,0
60,0,0,88.41666666666667,12.0,0
60,0,0,0.0,0.0,1
120,0,0,57.0,3.0,1
60,0,0,86.16666666666667,12.0,0
60,0,0,65.76923076923077,13.0,0
90,0,0,83.5,12.0,0
60,0,2,0.0,0.0,1
60,0,2,78.0,1.0,1
60,0,2,81.5,4.0,1
120,0,0,89.08333333333333,12.0,0
90,0,0,0.0,0.0,1
90,0,0,77.91666666666667,12.0,0
120,0,0,77.375,16.0,1
120,0,0,76.16666666666667,12.0,0
90,0,2,53.0,5.0,1
60,0,2,68.0,1.0,1
120,0,1,0.0,0.0,1
90,0,2,0.0,0.0,1
150,0,2,0.0,0.0,1
60,0,2,84.66666666666667,12.0,0
120,0,2,90.41666666666669,12.0,0
60,0,2,89.0,4.0,1
60,0,2,78.16666666666667,12.0,0
60,0,0,80.83333333333333,12.0,0
120,0,0,86.58333333333333,12.0,0
60,0,2,81.0,12.0,0
90,0,0,83.33333333333333,12.0,0
90,0,2,77.2,10.0,1
90,0,0,70.58333333333333,12.0,0
75,0,2,58.0,2.0,1
180,0,2,0.0,0.0,1
120,0,0,0.0,0.0,1
120,0,0,90.0,1.0,1
150,0,0,94.33333333333331,12.0,0
90,0,2,74.22222222222223,9.0,0
60,0,0,91.33333333333331,12.0,0
180,0,0,84.44444444444444,9.0,0
60,0,2,66.0,2.0,1
90,0,2,84.0,1.0,1
60,0,2,34.25,4.0,1
60,0,2,62.66666666666666,3.0,1
60,0,2,0.0,0.0,1
120,0,0,85.5,12.0,0
120,0,2,73.58333333333333,12.0,0
60,0,2,69.66666666666667,3.0,1
120,0,2,66.0,1.0,1
60,0,2,0.0,0.0,1
75,0,1,82.46666666666667,15.0,0
60,0,0,63.333333333333336,12.0,0
60,0,2,58.05882352941177,17.0,0
60,0,2,0.0,0.0,1
60,0,2,64.0,3.0,1
120,0,2,0.0,0.0,1
120,0,2,52.0,1.0,1
60,0,2,79.75,4.0,1
60,0,0,36.66666666666666,3.0,1
60,0,0,68.5,12.0,0
60,0,2,74.5,12.0,0
60,0,0,90.16666666666669,12.0,0
60,0,3,68.08333333333333,12.0,1
60,0,0,84.58333333333333,12.0,0
120,0,0,90.25,12.0,0
60,0,2,82.9047619047619,21.0,0
210,0,1,0.0,0.0,1
60,0,0,76.88888888888889,9.0,0
120,0,2,65.25,8.0,1
135,0,1,84.33333333333333,3.0,1
120,0,2,0.0,0.0,1
120,0,0,78.5,12.0,0
60,0,0,80.35714285714286,14.0,0
60,0,2,0.0,0.0,1
120,0,1,69.54545454545455,11.0,0
60,0,0,76.85714285714286,14.0,0
60,0,1,73.16666666666667,12.0,0
60,0,0,0.0,0.0,1
120,0,2,0.0,0.0,1
90,0,0,76.28571428571429,21.0,0
150,0,2,0.0,0.0,1
90,0,2,85.5,12.0,0
60,0,2,75.75,12.0,0
90,0,2,71.08333333333333,12.0,0
60,0,0,91.83333333333331,12.0,0
60,0,2,66.85714285714286,7.0,1
60,0,2,54.73913043478261,23.0,1
60,0,3,68.33333333333333,12.0,0
90,0,2,41.66666666666666,6.0,1
90,0,2,63.75,12.0,0
150,0,0,69.0,2.0,1
120,0,2,76.5,2.0,1
60,0,0,80.06666666666666,15.0,0
150,0,2,84.0,1.0,1
90,0,2,78.41666666666667,12.0,0
120,0,2,74.83333333333333,12.0,0
150,0,0,67.83333333333333,12.0,0
120,0,2,74.33333333333333,12.0,0
120,0,0,64.0,2.0,1
60,0,2,80.16666666666667,12.0,0
120,0,0,71.94117647058823,17.0,0
60,0,2,65.91666666666667,12.0,1
60,0,0,74.42857142857143,21.0,0
90,0,0,86.0,1.0,1
180,0,2,81.25,4.0,1
60,0,2,88.25,12.0,0
60,0,0,72.3076923076923,13.0,0
120,0,0,78.5,12.0,0
60,0,1,78.83333333333333,12.0,0
60,0,0,69.0,12.0,0
150,0,0,84.25,12.0,0
90,0,0,66.41666666666667,12.0,0
60,0,0,0.0,0.0,1
120,0,2,61.0,2.0,1
90,0,2,81.0,12.0,0
60,0,2,74.0,1.0,1
90,0,0,66.19047619047619,21.0,0
60,0,0,81.45454545454545,11.0,0
90,0,0,0.0,0.0,1
120,0,0,0.0,0.0,1
60,0,0,80.16666666666667,12.0,0
60,0,2,0.0,0.0,1
60,0,1,64.0,1.0,1
85,0,2,78.0,1.0,1
60,0,2,62.0,1.0,1
120,0,2,74.5,12.0,0
60,0,0,90.33333333333331,12.0,0
60,0,2,80.75,12.0,0
120,0,0,82.58333333333333,12.0,0
60,0,1,83.0,12.0,0
180,0,1,0.0,0.0,1
60,0,2,0.0,0.0,1
210,0,2,80.54545454545455,11.0,0
90,0,1,0.0,0.0,1
90,0,2,0.0,0.0,1
60,0,0,77.91666666666667,12.0,0
60,0,0,73.5,12.0,0
120,0,0,0.0,0.0,1
90,0,1,86.9047619047619,21.0,0
60,0,2,0.0,0.0,1
60,0,1,0.0,0.0,1
180,0,2,93.33333333333331,3.0,1
90,0,2,86.0,1.0,1
120,0,0,0.0,0.0,1
60,0,4,0.0,0.0,1
60,0,2,31.33333333333333,3.0,1
120,0,1,74.08333333333333,12.0,0
60,0,0,74.0,5.0,1
90,0,2,86.16666666666667,12.0,0
60,0,0,86.75,12.0,0
60,0,1,59.72727272727273,11.0,1
120,0,2,76.25,12.0,0
60,0,0,82.5,12.0,0
60,0,2,67.83333333333333,12.0,0
60,0,2,0.0,0.0,1
60,0,2,51.0,2.0,1
60,0,0,76.0,12.0,0
60,0,2,84.66666666666667,12.0,0
60,0,2,0.0,0.0,1
120,0,0,0.0,0.0,1
150,0,2,81.83333333333333,12.0,0
90,0,0,0.0,0.0,1
120,0,0,63.73333333333333,15.0,1
90,0,2,80.0,7.0,1
60,0,2,68.0,1.0,1
90,0,1,68.08333333333333,12.0,0
60,0,2,54.61538461538461,13.0,1
60,0,0,93.83333333333331,12.0,0
60,0,2,54.0,1.0,1
120,0,0,0.0,0.0,1
120,0,1,63.2,20.0,0
120,0,0,87.75,12.0,0
90,0,2,91.66666666666669,12.0,0
90,0,2,76.5,12.0,0
90,0,0,0.0,0.0,1
90,0,2,84.75,12.0,0
120,0,0,69.0,2.0,1
60,0,0,0.0,0.0,1
180,0,2,0.0,0.0,1
90,0,1,75.04347826086956,23.0,0
60,0,2,0.0,0.0,1
120,0,1,58.90909090909091,11.0,1
60,0,2,82.83333333333333,12.0,0
60,0,0,79.5,4.0,1
90,0,4,94.61904761904762,21.0,0
60,0,0,82.0,2.0,1
60,0,2,88.33333333333333,3.0,1
90,0,0,72.9090909090909,11.0,0
120,0,1,73.58333333333333,12.0,0
60,0,0,71.54545454545455,11.0,0
60,0,0,69.25,12.0,1
60,0,0,0.0,0.0,1
90,0,0,65.75,4.0,1
60,0,2,76.83333333333333,12.0,0
120,0,0,83.14285714285714,21.0,0
120,0,2,0.0,0.0,1
90,0,2,66.0,1.0,1
60,0,0,83.33333333333333,12.0,1
240,0,2,81.25,12.0,1
60,0,2,95.41666666666669,12.0,0
60,0,2,48.0,1.0,1
120,0,2,60.75,12.0,0
120,0,2,77.91666666666667,12.0,1
60,0,2,80.41666666666667,12.0,0
60,0,2,75.4,10.0,1
60,0,0,75.5,12.0,0
60,0,2,81.71428571428571,7.0,1
150,0,2,53.142857142857146,7.0,1
90,0,2,81.0,2.0,1
60,0,0,0.0,0.0,1
60,0,0,87.5,12.0,0
60,0,2,81.0,4.0,1
60,0,0,0.0,0.0,1
60,0,2,60.66666666666666,3.0,1
60,0,2,66.45454545454545,11.0,0
120,0,2,83.0,2.0,1
60,0,0,0.0,0.0,1
60,0,0,62.0,1.0,1
60,0,0,40.66666666666666,3.0,1
90,0,2,74.66666666666667,3.0,1
60,0,2,75.75,12.0,0
150,0,0,0.0,0.0,1
60,0,0,80.58333333333333,12.0,0
60,0,1,63.833333333333336,12.0,0
120,0,0,68.45454545454545,11.0,0
60,0,2,71.75,12.0,0
60,0,2,0.0,0.0,1
120,0,1,78.25,12.0,0
180,0,1,38.0,2.0,1
60,0,0,88.0,21.0,0
60,0,0,0.0,0.0,1
120,0,0,77.91666666666667,12.0,0
60,0,0,90.54545454545456,11.0,0
120,0,2,80.66666666666667,12.0,0
120,0,2,38.6,5.0,1
90,0,0,74.0,12.0,0
60,0,1,96.41176470588236,17.0,0
120,0,0,77.5,12.0,0
90,0,2,85.33333333333333,21.0,0
120,0,2,80.4,5.0,1
60,0,2,79.0,12.0,0
120,0,2,73.63636363636364,11.0,0
180,0,1,81.16666666666667,12.0,1
60,0,2,71.5,4.0,1
90,0,1,77.75,12.0,0
120,0,0,75.66666666666667,12.0,0
60,0,0,56.0,1.0,1
60,0,1,81.08333333333333,12.0,0
60,0,1,79.58333333333333,12.0,0
240,0,2,72.5,4.0,1
120,0,1,88.25,12.0,0
60,0,2,77.08333333333333,12.0,0
60,0,2,0.0,0.0,1
60,0,0,78.16666666666667,6.0,1
120,0,0,78.33333333333333,12.0,0
60,0,1,93.0,4.0,1
120,0,2,62.4,5.0,1
90,0,1,73.5,12.0,0
60,0,0,73.66666666666667,12.0,0
120,0,2,73.25,4.0,1
60,0,0,70.08333333333333,12.0,0
120,0,2,71.63636363636364,11.0,0
60,0,2,86.66666666666667,12.0,0
60,0,1,0.0,0.0,1
60,0,2,73.91666666666667,12.0,0
90,0,0,77.16666666666667,12.0,0
120,0,2,91.38095238095238,21.0,0
60,0,4,78.25,12.0,0
120,0,2,67.0,4.0,1
60,0,2,65.0,10.0,1
60,0,0,86.625,8.0,1
120,0,2,0.0,0.0,1
90,0,0,0.0,0.0,1
90,0,1,55.0,4.0,1
120,0,2,44.25,4.0,1
120,0,0,66.2,15.0,1
150,0,0,67.41666666666667,12.0,0
120,0,0,85.33333333333333,12.0,0
240,0,2,74.66666666666667,3.0,1
90,0,0,76.66666666666667,12.0,0
60,0,1,90.75,12.0,0
120,0,0,0.0,0.0,1
60,0,2,0.0,0.0,1
120,0,0,81.5,2.0,1
120,0,0,62.5,4.0,1
90,0,1,79.18181818181819,11.0,0
150,0,2,0.0,0.0,1
90,0,2,42.0,3.0,1
120,0,0,62.0,2.0,1
90,0,0,66.25,12.0,0
120,0,0,70.08333333333333,12.0,0
90,0,1,83.83333333333333,12.0,0
60,0,0,0.0,0.0,1
90,0,2,84.5,4.0,1
120,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
120,0,0,79.0,12.0,0
150,0,1,0.0,0.0,1
90,0,0,72.33333333333333,12.0,0
60,0,1,75.0,12.0,0
60,0,0,95.58333333333331,12.0,0
60,0,0,92.66666666666669,12.0,0
90,0,2,50.66666666666666,9.0,1
90,0,2,30.33333333333333,3.0,1
120,0,2,66.5,4.0,1
60,0,0,84.91666666666667,12.0,0
90,0,2,87.91666666666667,12.0,0
90,0,1,89.25,12.0,0
120,0,2,79.75,12.0,0
90,0,0,48.0,2.0,1
60,0,0,83.0,12.0,0
120,0,2,0.0,0.0,1
60,0,2,70.5,10.0,1
60,0,2,0.0,0.0,1
120,0,0,0.0,0.0,1
90,0,1,84.23809523809524,21.0,0
150,0,2,61.55,20.0,1
60,0,2,78.0,1.0,1
60,0,1,76.0,12.0,0
120,0,2,80.83333333333333,12.0,0
120,0,1,82.0,1.0,1
60,0,2,70.88888888888889,9.0,1
120,0,0,65.77777777777777,9.0,1
120,0,0,81.66666666666667,12.0,0
120,0,0,86.25,12.0,0
90,0,0,62.66666666666666,12.0,1
150,0,1,75.91666666666667,12.0,0
60,0,1,74.0,1.0,1
120,0,0,90.0,2.0,1
120,0,0,76.66666666666667,3.0,1
120,0,0,0.0,0.0,1
120,0,2,0.0,0.0,1
120,0,1,73.0,11.0,1
60,0,4,0.0,0.0,1
120,0,2,87.33333333333333,6.0,1
60,0,0,0.0,0.0,1
120,0,0,0.0,0.0,1
90,0,0,92.0,12.0,0
60,0,2,92.33333333333331,12.0,0
120,0,0,0.0,0.0,1
90,0,2,71.33333333333333,3.0,1
120,0,0,0.0,0.0,1
60,0,2,78.58333333333333,12.0,0
180,0,0,65.0,11.0,0
60,0,0,0.0,0.0,1
60,0,2,75.5,12.0,0
60,0,2,68.58333333333333,12.0,0
120,0,2,72.0,12.0,0
60,0,2,53.0,2.0,1
60,0,0,0.0,0.0,1
90,0,2,78.33333333333333,12.0,0
120,0,2,0.0,0.0,1
90,0,1,85.33333333333333,12.0,0
60,0,0,69.0,12.0,0
150,0,0,65.33333333333333,12.0,0
90,0,2,90.0909090909091,11.0,0
60,0,0,89.75,12.0,0
60,0,2,0.0,0.0,1
60,0,0,79.0,2.0,1
90,0,2,78.33333333333333,3.0,1
120,0,2,52.5,24.0,1
60,0,2,70.0,5.0,1
120,0,0,0.0,0.0,1
120,0,1,0.0,0.0,1
90,0,2,56.85714285714285,7.0,1
120,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,0,64.41666666666667,12.0,0
60,0,0,89.0,3.0,1
60,0,1,79.16666666666667,12.0,0
120,0,0,66.83333333333333,12.0,1
120,0,1,78.75,12.0,0
120,0,0,68.66666666666667,12.0,0
120,0,0,57.5,2.0,1
60,0,2,83.25,12.0,0
60,0,2,59.0,12.0,1
90,0,0,75.0,3.0,1
120,0,0,59.38095238095238,21.0,0
120,0,2,74.83333333333333,12.0,0
60,0,0,76.75,12.0,0
60,0,2,41.333333333333336,3.0,1
60,0,0,81.5,12.0,0
60,0,0,85.75,12.0,0
60,0,2,77.66666666666667,3.0,1
150,0,0,66.8125,16.0,0
60,0,1,77.41666666666667,12.0,0
90,0,0,86.75,12.0,0
120,0,0,78.66666666666667,3.0,1
60,0,0,85.88888888888889,9.0,1
60,0,2,0.0,0.0,1
120,0,2,66.58333333333333,12.0,0
60,0,2,63.5,2.0,1
150,0,0,81.0,2.0,1
120,0,0,0.0,0.0,1
60,0,1,61.0,2.0,1
120,0,0,70.58333333333333,12.0,0
60,0,1,94.5,12.0,0
60,0,3,53.91666666666666,12.0,1
90,0,2,93.41666666666669,12.0,0
60,0,1,65.91666666666667,12.0,0
60,0,0,76.58333333333333,12.0,0
60,0,2,73.91666666666667,12.0,0
120,0,2,74.83333333333333,12.0,0
120,0,2,76.0,12.0,1
60,0,2,66.08333333333333,12.0,0
60,0,0,72.5,12.0,0
240,0,1,67.21052631578948,19.0,1
60,0,0,82.23809523809524,21.0,0
60,0,2,75.0,2.0,1
60,0,0,67.0909090909091,11.0,1
60,0,2,0.0,0.0,1
180,0,2,80.66666666666667,3.0,1
60,0,0,87.5,12.0,0
60,0,1,79.5,12.0,0
60,0,0,72.66666666666667,12.0,0
120,0,0,65.83333333333333,12.0,0
60,0,1,0.0,0.0,1
120,0,2,0.0,0.0,1
120,0,2,75.66666666666667,3.0,1
90,0,0,70.0,12.0,0
120,0,0,84.0,2.0,1
60,0,2,0.0,0.0,1
90,0,2,0.0,0.0,1
120,0,2,72.54545454545455,11.0,0
60,0,0,79.0909090909091,11.0,0
120,0,0,56.0,4.0,1
90,0,1,87.61904761904762,21.0,0
60,0,2,0.0,0.0,1
60,0,0,53.25,12.0,1
60,0,1,88.0,12.0,0
60,0,1,77.25,8.0,1
90,0,1,83.38095238095238,21.0,0
60,0,0,77.0,2.0,1
60,0,0,86.0,12.0,0
60,0,0,76.5,12.0,0
120,0,2,68.16666666666667,12.0,0
60,0,1,75.0,2.0,1
120,0,0,77.08333333333333,12.0,0
120,0,0,0.0,0.0,1
90,0,0,81.25,12.0,0
60,0,2,56.333333333333336,3.0,1
60,0,0,70.11111111111111,9.0,1
60,0,1,85.5,12.0,0
120,0,0,67.95238095238095,21.0,0
120,0,0,0.0,0.0,1
120,0,0,65.41666666666667,12.0,1
60,0,2,0.0,0.0,1
60,0,1,79.5,4.0,1
90,0,1,86.0,6.0,1
60,0,0,77.8,5.0,1
60,0,0,59.2,5.0,1
120,0,1,63.0,17.0,1
60,0,2,86.0,1.0,1
60,0,0,76.0,1.0,1
60,0,0,76.58333333333333,12.0,0
60,0,2,80.91666666666667,12.0,0
60,0,2,0.0,0.0,1
120,0,0,89.91666666666667,12.0,0
60,0,0,74.9,10.0,0
60,0,0,91.66666666666669,12.0,0
90,0,0,81.33333333333333,12.0,0
120,0,2,83.5,12.0,0
120,0,0,0.0,0.0,1
90,0,2,70.66666666666667,3.0,1
120,0,0,67.66666666666667,3.0,1
90,0,0,0.0,0.0,1
60,0,1,85.5,4.0,1
60,0,0,89.33333333333333,12.0,0
120,0,2,62.75,4.0,1
120,0,0,76.41666666666667,12.0,1
150,0,0,65.75,12.0,0
90,0,0,0.0,0.0,1
60,0,0,76.16666666666667,12.0,0
120,0,2,0.0,0.0,1
150,0,0,65.25,8.0,1
120,0,2,0.0,0.0,1
60,0,2,80.2,5.0,1
60,0,0,90.57142857142856,21.0,0
60,0,0,62.0,1.0,1
120,0,2,63.54545454545455,11.0,1
120,0,0,73.23809523809524,21.0,0
150,0,0,69.41666666666667,12.0,0
150,0,0,67.41666666666667,12.0,1
120,0,2,70.0,2.0,1
120,0,0,81.66666666666667,12.0,0
120,0,1,63.16666666666666,12.0,0
60,0,1,0.0,0.0,1
120,0,2,85.41666666666667,12.0,0
120,0,0,72.91666666666667,12.0,0
60,0,2,69.41666666666667,12.0,0
150,0,1,87.2,5.0,1
150,0,2,65.16666666666667,12.0,1
60,0,2,76.0,3.0,1
60,0,0,60.2,5.0,1
120,0,0,63.583333333333336,12.0,0
60,0,2,83.91666666666667,12.0,0
60,0,2,66.5,12.0,1
60,0,2,73.66666666666667,12.0,0
60,0,2,96.83333333333331,12.0,0
120,0,4,90.16666666666669,12.0,0
120,0,1,73.41666666666667,12.0,0
60,0,2,66.0,2.0,1
60,0,2,94.0,12.0,0
120,0,0,86.16666666666667,12.0,0
120,0,1,87.23809523809524,21.0,0
60,0,2,72.16666666666667,12.0,0
120,0,2,0.0,0.0,1
240,0,2,78.0,1.0,1
120,0,0,84.75,16.0,1
180,0,2,62.5,12.0,1
120,0,2,65.83333333333333,12.0,0
120,0,2,52.0,1.0,1
120,0,2,76.0,1.0,1
120,0,2,72.0,5.0,1
60,0,2,66.0,2.0,1
60,0,2,85.08333333333333,12.0,0
90,0,0,87.0,2.0,1
90,0,0,53.0,2.0,1
90,0,0,65.0,2.0,1
60,0,2,77.66666666666667,12.0,0
90,0,2,86.25,4.0,1
120,0,0,72.71428571428571,7.0,1
60,0,0,0.0,0.0,1
120,0,2,72.08333333333333,12.0,0
120,0,0,70.0,12.0,1
60,0,0,82.16666666666667,12.0,0
180,0,0,65.83333333333333,12.0,1
120,0,0,68.0,2.0,1
120,0,2,68.0,12.0,0
120,0,1,92.91666666666669,12.0,0
120,0,2,54.0,1.0,1
60,0,2,69.66666666666667,3.0,1
60,0,2,80.25,4.0,1
60,0,2,74.41666666666667,12.0,0
120,0,0,0.0,0.0,1
60,0,2,75.5,10.0,0
60,0,0,36.66666666666666,3.0,1
90,0,1,78.75,4.0,1
60,0,1,74.66666666666667,12.0,0
60,0,0,78.25,12.0,0
60,0,0,75.25,16.0,0
120,0,0,82.83333333333333,12.0,0
240,0,0,86.0,1.0,1
120,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,0,78.83333333333333,12.0,0
60,0,1,71.33333333333333,12.0,0
120,0,0,72.66666666666667,9.0,1
120,0,0,84.5,12.0,0
120,0,2,80.0,12.0,0
120,0,0,0.0,0.0,1
60,0,1,69.0,2.0,1
60,0,2,64.75,12.0,0
60,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,2,80.58333333333333,12.0,0
60,0,2,74.91666666666667,12.0,0
60,0,0,66.66666666666667,12.0,0
90,0,1,51.91666666666666,12.0,1
120,0,2,47.0,2.0,1
60,0,0,88.75,12.0,0
60,0,0,69.66666666666667,12.0,0
60,0,0,72.66666666666667,12.0,0
120,0,0,66.0,1.0,1
60,0,2,90.2,10.0,0
60,0,0,0.0,0.0,1
60,0,0,71.25,12.0,0
120,0,2,70.5,12.0,1
60,0,2,0.0,0.0,1
90,0,2,66.0,5.0,1
60,0,2,72.33333333333333,3.0,1
60,0,2,71.58333333333333,12.0,0
60,0,3,61.333333333333336,12.0,0
60,0,0,65.83333333333333,12.0,0
120,0,1,57.0,2.0,1
120,0,0,0.0,0.0,1
120,0,2,0.0,0.0,1
60,0,0,81.58333333333333,12.0,0
120,0,2,80.33333333333333,12.0,0
60,0,1,86.41666666666667,12.0,0
60,0,0,79.57142857142857,21.0,0
120,0,0,67.83333333333333,12.0,1
120,0,4,68.92307692307692,13.0,1
150,0,1,68.0,3.0,1
60,0,1,89.75,12.0,0
60,0,2,59.75,12.0,1
120,0,0,80.0,3.0,1
60,0,2,54.0,2.0,1
60,0,2,84.4,5.0,1
90,0,2,80.41666666666667,12.0,0
120,0,2,76.75,12.0,0
120,0,2,0.0,0.0,1
120,0,1,67.25,12.0,1
120,0,3,58.333333333333336,3.0,1
120,0,2,85.25,12.0,0
60,0,0,62.0,4.0,1
90,0,0,63.66666666666666,3.0,1
120,0,0,90.66666666666669,12.0,0
60,0,0,88.58333333333333,12.0,0
60,0,0,70.4,10.0,1
120,0,0,77.42857142857143,7.0,1
120,0,0,75.83333333333333,12.0,0
60,0,0,64.52380952380952,21.0,0
90,0,0,77.0,12.0,0
120,0,1,87.66666666666667,12.0,0
60,0,2,0.0,0.0,1
60,0,2,92.0,1.0,1
60,0,2,79.33333333333333,12.0,0
60,0,0,83.25,12.0,0
60,0,0,95.25,12.0,0
120,0,0,59.5,6.0,1
120,0,1,89.25,12.0,0
60,0,0,78.88888888888889,9.0,0
90,0,1,81.41666666666667,12.0,0
120,0,2,0.0,0.0,1
60,0,2,69.91666666666667,12.0,0
60,0,1,89.25,12.0,0
120,0,0,69.0,2.0,1
60,0,2,46.333333333333336,3.0,1
60,0,2,77.91666666666667,12.0,0
120,0,0,49.0,3.0,1
60,0,1,80.875,16.0,0
90,0,1,91.41666666666669,12.0,0
90,0,1,89.25,12.0,0
90,0,2,0.0,0.0,1
90,0,0,62.333333333333336,12.0,0
60,0,2,20.0,4.0,1
180,0,0,64.0,3.0,1
120,0,1,81.75,12.0,0
90,0,2,78.57142857142857,21.0,0
60,0,1,63.333333333333336,3.0,1
60,0,2,73.0,2.0,1
60,0,0,0.0,0.0,1
120,0,2,0.0,0.0,1
90,0,1,82.07142857142857,14.0,0
120,0,0,81.58333333333333,12.0,0
60,0,1,88.72727272727273,11.0,0
90,0,2,46.66666666666666,3.0,1
120,0,1,63.2,10.0,1
60,0,0,69.0,2.0,1
90,0,0,79.25,12.0,0
60,0,2,73.91666666666667,12.0,0
